"";"ID";"Species";"Tree.age";"DBH";"H.tree";"Hcr";"Dcr";"Vtot";"Vbark";"Origin";"Pst";"Pbark";"Pbr";"Pf";"Pabo";"Proot";"Ptot";"Location";"Country";"Latitude";"Longitude";"Altitude..m.s.l..";"Tree.number...ha";"Reference";"Notes";"Ecoregion";"ID_Plot"
"9258";9258;"Picea abies (L.) Karst.";40;12,6;12,2;7,4;1,4;79;7;"Natural";NA;NA;2,53;3,04;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9259";9259;"Picea abies (L.) Karst.";43;13,7;15,6;12,6;1,8;123;10;"Natural";NA;NA;2,4;3,01;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9260";9260;"Picea abies (L.) Karst.";41;14,9;18,4;8,6;1,9;169;18;"Natural";NA;NA;4,41;5,2;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9261";9261;"Picea abies (L.) Karst.";41;15,6;15,2;7,6;3;151;14;"Natural";NA;NA;6,16;7,5;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9262";9262;"Picea abies (L.) Karst.";41;16,1;17,6;3,3;1,8;179;17;"Natural";NA;NA;3,59;4,83;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9263";9263;"Picea abies (L.) Karst.";42;18,3;19,4;8,3;2,1;259;25;"Natural";NA;NA;8,41;11,06;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9264";9264;"Picea abies (L.) Karst.";41;20,1;19,5;10;2,6;308;25;"Natural";103,446;8,075;11,18;11,66;126,286;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9265";9265;"Picea abies (L.) Karst.";44;24,5;23,1;9,7;4,2;590;44;"Natural";NA;NA;20,54;19,86;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9266";9266;"Picea abies (L.) Karst.";41;26,3;22,1;9;4,1;559;48;"Natural";NA;NA;30,15;24,95;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1708;"Lakyda et al., 2016";NA;80504;1483
"9267";9267;"Picea abies (L.) Karst.";92;20,4;17,3;9,5;4,3;259;24;"Natural";NA;NA;11,7;9,21;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9268";9268;"Picea abies (L.) Karst.";115;23,3;18,3;7,9;4,9;254;26;"Natural";NA;NA;13,46;7,35;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9269";9269;"Picea abies (L.) Karst.";122;25,8;24,5;10,1;4,4;633;47;"Natural";293,662;20,586;28,47;16,48;338,612;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9270";9270;"Picea abies (L.) Karst.";138;35,7;31;12;5,7;1485;109;"Natural";NA;NA;42,76;36,16;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9271";9271;"Picea abies (L.) Karst.";122;36,8;31,6;9,6;5,2;1385;96;"Natural";NA;NA;27,59;19,2;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9272";9272;"Picea abies (L.) Karst.";119;46,6;30,8;16,3;6,9;2116;63;"Natural";NA;NA;84,13;55,54;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9273";9273;"Picea abies (L.) Karst.";173;53,6;36,3;12,3;7,3;2878;248;"Natural";NA;NA;141,68;71,62;NA;NA;NA;NA;"UKR";48,3;24,3;NA;470;"Lakyda et al., 2016";NA;80504;1484
"9274";9274;"Picea abies (L.) Karst.";41;8,2;12,7;7,1;1,1;36;5;"Natural";NA;NA;0,91;1,78;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9275";9275;"Picea abies (L.) Karst.";41;10,8;14,3;7;1,9;63;16;"Natural";NA;NA;2,01;2,3;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9276";9276;"Picea abies (L.) Karst.";41;13,1;17;6,1;2,3;125;10;"Natural";NA;NA;5,14;5,94;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9277";9277;"Picea abies (L.) Karst.";41;18;20,3;11;2,6;262;25;"Natural";NA;NA;7,8;5,83;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9278";9278;"Picea abies (L.) Karst.";42;18,5;20,8;8,1;3,1;271;23;"Natural";93,986;7,682;8,66;10,62;113,266;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9279";9279;"Picea abies (L.) Karst.";41;21;21,1;9,3;3,1;374;35;"Natural";NA;NA;11,87;12,55;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9280";9280;"Picea abies (L.) Karst.";41;22,3;23;10;5,1;433;42;"Natural";NA;NA;17,31;16,34;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9281";9281;"Picea abies (L.) Karst.";19;2;2,1;1;0,3;1;NA;"Natural";NA;NA;0,21;0,45;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9282";9282;"Picea abies (L.) Karst.";19;2,5;3,3;0,7;1;1;NA;"Natural";NA;NA;0,13;0,26;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9283";9283;"Picea abies (L.) Karst.";19;4,4;4,4;0,100000000000001;1,9;4;1;"Natural";NA;NA;1,25;1,49;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9284";9284;"Picea abies (L.) Karst.";20;5,1;5,3;0,8;1,8;7;1;"Natural";NA;NA;1,53;2,3;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9285";9285;"Picea abies (L.) Karst.";20;5,5;4,9;0,600000000000001;1,4;7;1;"Natural";NA;NA;0,57;1,19;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9286";9286;"Picea abies (L.) Karst.";20;5,7;5,6;0,899999999999999;2,1;8;1;"Natural";NA;NA;1,97;4,08;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9287";9287;"Picea abies (L.) Karst.";20;5,8;5,5;1,2;1,6;9;1;"Natural";NA;NA;0,79;1,63;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9288";9288;"Picea abies (L.) Karst.";20;8,3;7,5;3;1,7;23;4;"Natural";NA;NA;4,83;3,64;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9289";9289;"Picea abies (L.) Karst.";30;9,5;6,6;1;2,7;23;4;"Natural";NA;NA;9,7;7,57;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9290";9290;"Picea abies (L.) Karst.";21;10,5;7,7;1,2;2,8;31;5;"Natural";NA;NA;8,41;6,24;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9291";9291;"Picea abies (L.) Karst.";23;11,1;9;0,9;3,2;44;4;"Natural";NA;NA;8,96;9,8;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9292";9292;"Picea abies (L.) Karst.";33;13,8;10,6;2,3;2,9;73;8;"Natural";NA;NA;10,79;7,43;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9293";9293;"Picea abies (L.) Karst.";32;5,7;8,3;4,9;0,7;12;2;"Natural";NA;NA;0,67;0,52;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9294";9294;"Picea abies (L.) Karst.";30;5,8;7,5;2,2;1,2;8;1;"Natural";NA;NA;1,63;0,52;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9295";9295;"Picea abies (L.) Karst.";21;8,5;8,5;2;1,4;22;3;"Natural";NA;NA;4,09;4,08;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9296";9296;"Picea abies (L.) Karst.";27;8,8;12,8;5;2;42;5;"Natural";NA;NA;2,98;2,23;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9297";9297;"Picea abies (L.) Karst.";24;9,5;12,5;2,5;2;42;12;"Natural";NA;NA;3,8;2,6;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9298";9298;"Picea abies (L.) Karst.";28;9,8;11,3;4,5;2,2;42;4;"Natural";NA;NA;3,12;2,75;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9299";9299;"Picea abies (L.) Karst.";24;11,2;13;5,2;2,2;63;7;"Natural";NA;NA;4,23;3,04;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9300";9300;"Picea abies (L.) Karst.";31;11,2;14;2;2;59;6;"Natural";NA;NA;5,15;4,53;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9301";9301;"Picea abies (L.) Karst.";27;12,1;13,7;4,2;1,6;74;7;"Natural";NA;NA;5,4;4,6;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9302";9302;"Picea abies (L.) Karst.";27;12,1;13,5;1,5;2;78;8;"Natural";NA;NA;7,35;5,12;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9303";9303;"Picea abies (L.) Karst.";32;14,1;15,9;4,5;1,8;119;19;"Natural";NA;NA;11,93;8,91;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9304";9304;"Picea abies (L.) Karst.";29;14,2;16,5;2,2;2,8;134;12;"Natural";NA;NA;8,3;6,24;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9305";9305;"Picea abies (L.) Karst.";34;15;16,5;7;2,5;129;15;"Natural";NA;NA;9,58;6,46;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9306";9306;"Picea abies (L.) Karst.";33;15;16,3;5,2;2,5;116;11;"Natural";NA;NA;7,24;5,35;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9307";9307;"Picea abies (L.) Karst.";33;15,2;16,8;5,5;1,9;135;10;"Natural";NA;NA;8,69;5,27;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9308";9308;"Picea abies (L.) Karst.";26;16,1;15,7;4,5;2,3;147;10;"Natural";NA;NA;11,01;8,09;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
"9309";9309;"Picea abies (L.) Karst.";31;17;15,5;2,2;3,6;167;15;"Natural";NA;NA;20,71;12,85;NA;NA;NA;NA;"UKR";48,3;24,3;NA;1280;"Lakyda et al., 2016";NA;80504;1485
